str_res_item_name_3000003,音符雷达
str_res_item_detail_3063054,小护士宠物蛋。可砸出稀少稀有等级的小护士，有效期1天
str_res_item_detail_3063049,小护士宠物蛋。可砸出随机稀有等级的小护士，有效期永久
str_res_item_detail_3063044,小护士宠物蛋。可砸出随机稀有等级的小护士，有效期1天
str_res_item_detail_3063079,小护士宠物蛋。可砸出极品稀有等级的小护士，有效期永久
str_res_item_detail_3063074,小护士宠物蛋。可砸出极品稀有等级的小护士，有效期1天
str_res_item_name_3063049,小护士(永久)
str_res_item_name_3063044,小护士(1天)
str_res_item_name_3067024,小黑之恋对戒盒
str_res_item_detail_3067024,小黑之恋对戒，戒指的外观会受到心动值的影响。购买后可将其中一个送给您的另一半
str_res_item_name_3040216,小黑兔宠物蛋（永久）
str_res_item_name_3040204,小黑兔宠物蛋（7天）
str_res_item_name_3040210,小黑兔宠物蛋（30天）
str_res_item_name_3040198,小黑兔宠物蛋（1天）
str_res_item_name_3087003,小荷清风
str_res_item_detail_3063028,小飞侠宠物蛋。可砸出珍贵稀有等级的小飞侠，有效期永久
str_res_item_detail_3063023,小飞侠宠物蛋。可砸出珍贵稀有等级的小飞侠，有效期1天
str_res_item_detail_3063018,小飞侠宠物蛋。可砸出稀少稀有等级的小飞侠，有效期永久
str_res_item_detail_3063013,小飞侠宠物蛋。可砸出稀少稀有等级的小飞侠，有效期1天
str_res_item_detail_3063008,小飞侠宠物蛋。可砸出随机稀有等级的小飞侠，有效期永久
str_res_item_detail_3063003,小飞侠宠物蛋。可砸出随机稀有等级的小飞侠，有效期1天
str_res_item_detail_3063038,小飞侠宠物蛋。可砸出极品稀有等级的小飞侠，有效期永久
str_res_item_detail_3063033,小飞侠宠物蛋。可砸出极品稀有等级的小飞侠，有效期1天
str_res_item_name_3063008,小飞侠(永久)
str_res_item_name_3063003,小飞侠(1天)
str_res_item_detail_3040597,小恶魔宠物蛋。可砸出珍贵稀有等级的小恶魔，有效期永久
str_res_item_detail_3040590,小恶魔宠物蛋。可砸出珍贵稀有等级的小恶魔，有效期1天
str_res_item_detail_3040583,小恶魔宠物蛋。可砸出稀少稀有等级的小恶魔，有效期永久
str_res_item_detail_3040576,小恶魔宠物蛋。可砸出稀少稀有等级的小恶魔，有效期1天
str_res_item_detail_3040569,小恶魔宠物蛋。可砸出随机稀有等级的小恶魔，有效期永久
str_res_item_detail_3040562,小恶魔宠物蛋。可砸出随机稀有等级的小恶魔，有效期1天
str_res_item_detail_3040611,小恶魔宠物蛋。可砸出极品稀有等级的小恶魔，有效期永久
str_res_item_detail_3040604,小恶魔宠物蛋。可砸出极品稀有等级的小恶魔，有效期1天
str_res_item_name_3040569,小恶魔宠物蛋（永久）
str_res_item_name_3040562,小恶魔宠物蛋（1天）
str_res_item_name_3028001,小恶魔
str_res_item_detail_3040787,小丑宠物蛋。可砸出珍贵稀有等级的小丑，有效期永久
str_res_item_detail_3040782,小丑宠物蛋。可砸出珍贵稀有等级的小丑，有效期1天
str_res_item_detail_3040777,小丑宠物蛋。可砸出稀少稀有等级的小丑，有效期永久
str_res_item_detail_3040772,小丑宠物蛋。可砸出稀少稀有等级的小丑，有效期1天
str_res_item_detail_3040767,小丑宠物蛋。可砸出随机稀有等级的小丑，有效期永久
str_res_item_detail_3040762,小丑宠物蛋。可砸出随机稀有等级的小丑，有效期1天
str_res_item_detail_3040797,小丑宠物蛋。可砸出极品稀有等级的小丑，有效期永久
str_res_item_detail_3040792,小丑宠物蛋。可砸出极品稀有等级的小丑，有效期1天
str_res_item_detail_3042163,小丑安迪宠物蛋。可砸出珍贵稀有等级的小丑安迪，有效期永久
str_res_item_detail_3042156,小丑安迪宠物蛋。可砸出珍贵稀有等级的小丑安迪，有效期1天
str_res_item_detail_3042149,小丑安迪宠物蛋。可砸出稀少稀有等级的小丑安迪，有效期永久
str_res_item_detail_3042142,小丑安迪宠物蛋。可砸出稀少稀有等级的小丑安迪，有效期1天
str_res_item_detail_3042135,小丑安迪宠物蛋。可砸出随机稀有等级的小丑安迪，有效期永久
str_res_item_detail_3042128,小丑安迪宠物蛋。可砸出随机稀有等级的小丑安迪，有效期1天
str_res_item_detail_3042177,小丑安迪宠物蛋。可砸出极品稀有等级的小丑安迪，有效期永久
str_res_item_detail_3042170,小丑安迪宠物蛋。可砸出极品稀有等级的小丑安迪，有效期1天
str_res_item_name_3042135,小丑安迪(永久)
str_res_item_name_3042128,小丑安迪(1天)
str_res_item_name_3040767,小丑(永久)
str_res_item_name_3040762,小丑(1天)
str_res_item_detail_3063743,小白雪儿宠物蛋。可砸出珍贵稀有等级的小白雪儿，有效期永久
str_res_item_detail_3063736,小白雪儿宠物蛋。可砸出珍贵稀有等级的小白雪儿，有效期1天
str_res_item_detail_3063729,小白雪儿宠物蛋。可砸出稀少稀有等级的小白雪儿，有效期永久
str_res_item_detail_3063722,小白雪儿宠物蛋。可砸出稀少稀有等级的小白雪儿，有效期1天
str_res_item_detail_3063715,小白雪儿宠物蛋。可砸出随机稀有等级的小白雪儿，有效期永久
str_res_item_detail_3063708,小白雪儿宠物蛋。可砸出随机稀有等级的小白雪儿，有效期1天
str_res_item_detail_3063757,小白雪儿宠物蛋。可砸出极品稀有等级的小白雪儿，有效期永久
str_res_item_detail_3063750,小白雪儿宠物蛋。可砸出极品稀有等级的小白雪儿，有效期1天
str_res_item_name_3063715,小白雪儿(永久)
str_res_item_name_3063708,小白雪儿(1天)
str_res_item_name_3040217,小白兔宠物蛋（永久）
str_res_item_name_3040205,小白兔宠物蛋（7天）
str_res_item_name_3040211,小白兔宠物蛋（30天）
str_res_item_name_3040199,小白兔宠物蛋（1天）
str_res_item_detail_3084173,小爱神送给你的礼物。可以直接开启，开启后可以随机获得小爱神给你的礼物哦~
str_res_item_name_3018284,小爱神改名卡
str_res_item_name_3034157,销魂大笑
str_res_item_name_3018110,萧敬腾音乐王妃
str_res_item_detail_3018110,萧敬腾粉丝的象征，拥有该道具就有机会获得萧敬腾签名CD海报！
str_res_item_name_3105001,消费币
str_res_item_name_3034220,橡皮人
str_res_item_detail_3030002,向游戏频道内所有玩家发送信息，每月1日0点会被清空
str_res_item_detail_3030000,向游戏频道内所有玩家发送信息
str_res_item_detail_3007101,向游戏频道内所有玩家发送文字信息
str_res_item_detail_3030001,向游戏大区内所有玩家发送信息
str_res_item_detail_3007102,向游戏大区内所有玩家发送文字信息
str_res_item_detail_3005105,向日葵又叫朝阳花，代表勇敢的去追求自己的幸福。效果：观战中使用，增加5点人气
str_res_item_detail_3005114,向日葵又叫朝阳花，代表勇敢的去追求自己的幸福。效果：观战中使用，增加5点人气
str_res_item_name_3034134,向前飞
str_res_item_detail_3040028,"想要回到童年，想要留住青春。
使用后，播放“不想长大”文字烟花特效。"
str_res_item_detail_3085103,想得到火鸡肚子里的宝贝，没有餐刀怎么行！用于开启感恩节火鸡大餐
str_res_item_detail_3101008,想爱就爱好友装反装包裹。购买后可将包裹中的第二件送给您的同性小伙伴
str_res_item_detail_3101002,想爱就爱好友装包裹。购买后可将包裹中的第二件送给您的同性小伙伴
str_res_item_name_3101008,想爱就爱包裹(反)
str_res_item_name_3101002,想爱就爱包裹
str_res_item_name_3040016,祥龙吐珠
str_res_item_name_3084134,香榭丽舍礼盒
str_res_item_detail_3084134,香榭丽舍大道的顶级奢华，你值得拥有~需要惊喜之匙才能打开；右键点击可了解礼盒内容
str_res_item_detail_3063445,香香妹妹宠物蛋。可砸出珍贵稀有等级的香香妹妹，有效期永久
str_res_item_detail_3063440,香香妹妹宠物蛋。可砸出珍贵稀有等级的香香妹妹，有效期1天
str_res_item_detail_3063435,香香妹妹宠物蛋。可砸出稀少稀有等级的香香妹妹，有效期永久
str_res_item_detail_3063430,香香妹妹宠物蛋。可砸出稀少稀有等级的香香妹妹，有效期1天
str_res_item_detail_3063425,香香妹妹宠物蛋。可砸出随机稀有等级的香香妹妹，有效期永久
str_res_item_detail_3063420,香香妹妹宠物蛋。可砸出随机稀有等级的香香妹妹，有效期1天
str_res_item_detail_3063455,香香妹妹宠物蛋。可砸出极品稀有等级的香香妹妹，有效期永久
str_res_item_detail_3063450,香香妹妹宠物蛋。可砸出极品稀有等级的香香妹妹，有效期1天
str_res_item_name_3063425,香香妹妹(永久)
str_res_item_name_3063420,香香妹妹(1天)
str_res_item_detail_3036154,香甜水果棒棒糖，使用后可增加10点人物经验
str_res_item_detail_3041113,香甜美味的拜年蛋糕，可使成长1~10级的宠物恢复80点体力，增加10点亲密度
str_res_item_detail_3041107,香甜可口大大的水蜜桃，可延长宠物寿命7天
str_res_item_detail_3115008,香甜的面包，是家园建设所需的材料，可以在面包房中生产
str_res_item_detail_3018120,香气扑鼻腊八粥，祭神祭祖庆丰收。具有珍藏价值。
str_res_item_detail_3115007,香喷喷的面包，是家园建设所需的材料，可以在面包房中生产
str_res_item_detail_3041110,香喷喷的腊八粥，可使成长1~10级的宠物增加少许亲密值和大量体力值
str_res_item_detail_3041102,香喷喷的大碗拉面，可使成长1~10级的宠物恢复50点体力
str_res_item_name_3041102,香喷拉面
str_res_item_detail_3041105,香浓的巧克力，可使成长1~10级的宠物增加些许亲密值
str_res_item_name_3018101,香蕉纪念章
str_res_item_name_3041138,香草曲奇
str_res_item_name_3034324,相约共舞
str_res_item_name_3050144,相遇七夕包裹
str_res_item_detail_3084209,相望一瞬，怦然心动。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_name_3120002,相思无尽烟花
str_res_item_name_3067009,相恋曲奇伴侣包裹
str_res_item_detail_3058100,相传是加勒比海盗留下的幸运金币
str_res_item_name_3080015,献花
str_res_item_name_3034251,献花
str_res_item_detail_3034251,献花
str_res_item_detail_3036178,献给樱神的礼物。通过与同阵营的玩家进行指定行为获得，可捐献给自己阵营，赢取更多奖励。直接使用可增加100点经验
str_res_item_detail_3049107,献给母亲的花，象征不求回报的母爱。效果：对局内使用，增加8点友好度
str_res_item_detail_3041111,馅大皮薄的福虎吉祥饺，可使成长1~10级的宠物恢复60点体力，增加8点亲密度
str_res_item_name_3050062,现场助威包裹
str_res_item_name_3084184,弦月微露礼盒
str_res_item_name_3034596,闲时垂钓
str_res_item_detail_3084287,闲逛的小魔头们私藏的宝贝，猜拳获胜即可获得。有几率开出熊孩子碎片、永久时装等多种好礼。
str_res_item_detail_3101007,暹罗之恋好友装反装包裹。购买后可将包裹中的第二件送给您的同性小伙伴
str_res_item_detail_3101001,暹罗之恋好友装包裹。购买后可将包裹中的第二件送给您的同性小伙伴
str_res_item_name_3101007,暹罗之恋包裹(反)
str_res_item_name_3101001,暹罗之恋包裹
str_res_item_name_3018219,鲜肉
str_res_item_detail_3041130,鲜美的三文鱼，配上带有淡淡寿司醋香的米饭团团。可使成长1级（含）以上的宠物增加15点亲密度
str_res_item_name_3084251,仙踪精灵礼盒
str_res_item_name_3084262,仙侠银辉礼盒
str_res_item_name_3084261,仙侠金辉礼盒
str_res_item_detail_3036109,仙人掌拥有外刚内柔之心，代表着坚强不屈。效果：对局外使用，玩家经验+510
str_res_item_detail_3036125,仙人掌拥有外刚内柔之心，代表着坚强不屈。效果：对局外使用，玩家经验+500
str_res_item_detail_3041144,仙界流传下来的米饭团，只有魔法神龙（幼年）能够食用，食用后会直接进化至魔法神龙（成年）
str_res_item_detail_3041152,仙界流传下来的米饭团，只有魔法麒麟（幼年）能够食用，食用后会直接进化至魔法麒麟（成年）
str_res_item_detail_3041150,仙界流传下来的米饭团，只有魔法凤凰（幼年）能够食用，食用后会直接进化至魔法凤凰（成年）
str_res_item_name_3115056,仙界建筑碎片
str_res_item_name_3097196,仙鹤之羽
str_res_item_name_3097195,仙鹤之翎
str_res_item_name_3115060,夏日璎珞碎片B
str_res_item_name_3115059,夏日璎珞碎片A
str_res_item_name_3116019,夏日璎珞
str_res_item_name_3050115,夏日香气
str_res_item_detail_3050115,夏日空气中浅浅的青草香味，是记忆中初见你时的光景。
str_res_item_name_3116015,夏日建筑碎片
str_res_item_name_3050024,夏日花语紫钻包裹
str_res_item_name_3050022,夏日花语实惠包裹
str_res_item_name_3050023,夏日花语富贵包裹
str_res_item_name_3034223,吓死爹了
str_res_item_name_3089149,吓屎宝宝了动作包
str_res_item_name_3034779,吓屎宝宝了
str_res_item_name_3089145,吓人盒子动作包
str_res_item_name_3034770,吓人盒子
str_res_item_detail_3106002,细小的红丝虫，比较常见的鱼饵。可以钓到体形较小的鱼
str_res_item_name_3034289,细闻之声
str_res_item_name_3018333,细铁丝
str_res_item_name_3097148,系列碎片
str_res_item_detail_3040350,喜羊羊宠物蛋。可砸出珍贵等级的喜羊羊，有效期永久
str_res_item_detail_3040340,喜羊羊宠物蛋。可砸出珍贵等级的喜羊羊，有效期7天
str_res_item_detail_3040345,喜羊羊宠物蛋。可砸出珍贵等级的喜羊羊，有效期30天
str_res_item_detail_3040335,喜羊羊宠物蛋。可砸出珍贵等级的喜羊羊，有效期1天
str_res_item_detail_3040330,喜羊羊宠物蛋。可砸出稀少等级的喜羊羊，有效期永久
str_res_item_detail_3040320,喜羊羊宠物蛋。可砸出稀少等级的喜羊羊，有效期7天
str_res_item_detail_3040325,喜羊羊宠物蛋。可砸出稀少等级的喜羊羊，有效期30天
